"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"1119","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0,"disallow","box2"
"1120","rabbit","bag","2",1,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1121","rabbit","bag","2",1,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1122","rabbit","bag","2",0.542399017329755,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"286","rabbit","box","2",0.457600982670245,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1123","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"287","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"1124","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"288","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"289","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1125","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1126","rabbit","bag","2",1,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1127","rabbit","bag","2",1,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1128","rabbit","bag","2",0.590057082878637,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"290","rabbit","box","2",0.409942917121363,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1129","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"1130","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"291","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"1131","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1132","rabbit","bag","2",1,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1133","rabbit","bag","2",1,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"292","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1134","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"293","rabbit","box","2",0.697969165738472,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"1135","rabbit","bag","2",0.302030834261528,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"disallow","bag2"
"294","rabbit","box","2",0.571962956040426,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"1136","rabbit","bag","2",0.428037043959574,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"295","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1137","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1138","rabbit","bag","2",1,"big","standard","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1139","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1140","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,1,"disallow","box2"
"296","rabbit","box","2",0.571962956040426,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","box2"
"1141","rabbit","bag","2",0.428037043959574,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"disallow","bag2"
"1142","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,1,"disallow","box2"
"1143","rabbit","bag","2",0.567132182801291,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"disallow","bag2"
"297","rabbit","box","2",0.432867817198709,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"disallow","box2"
"1144","rabbit","bag","2",0.603882477525178,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"298","rabbit","box","2",0.396117522474822,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"disallow","box2"
"299","rabbit","box","2",0.537804878048781,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"1145","rabbit","bag","2",0.46219512195122,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1146","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1147","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1148","rabbit","bag","2",0.511545295039793,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2100","rabbit","box","2",0.488454704960207,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"1149","rabbit","bag","2",0.504050800397687,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2101","rabbit","box","2",0.495949199602313,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"disallow","box2"
"1150","rabbit","bag","2",0.603882477525178,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2102","rabbit","box","2",0.396117522474822,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"disallow","box2"
"2103","rabbit","box","2",0.6,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"1151","rabbit","bag","2",0.4,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1152","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1153","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1154","rabbit","bag","2",0.526533563572051,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2104","rabbit","box","2",0.473466436427949,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"2105","rabbit","box","2",0.633620689655172,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"disallow","box2"
"1155","rabbit","bag","2",0.366379310344828,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1156","rabbit","bag","2",0.5,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2106","rabbit","box","2",0.5,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"disallow","box2"
"2107","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"1157","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2108","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0,"disallow","box2"
"1158","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1159","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2109","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0,"disallow","box2"
"2110","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"1160","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1161","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,0,"disallow","box2"
"1162","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2111","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0,"disallow","box2"
"1163","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"1164","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,0,"disallow","box2"
"1165","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2112","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0,"disallow","box2"
"1166","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,0,"disallow","box2"
"1167","rabbit","bag","2",1,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1168","rabbit","bag","2",1,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1169","rabbit","bag","2",0.5,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2113","rabbit","box","2",0.5,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1170","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1171","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1172","rabbit","bag","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2114","rabbit","box","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1173","rabbit","bag","2",1,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1174","rabbit","bag","2",1,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1175","rabbit","bag","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2115","rabbit","box","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1176","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1177","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1178","rabbit","bag","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2116","rabbit","box","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1179","rabbit","bag","2",1,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1180","rabbit","bag","2",1,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2117","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1181","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2118","rabbit","box","2",0.697969165738472,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"disallow","box2"
"1182","rabbit","bag","2",0.302030834261528,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2119","rabbit","box","2",0.571962956040426,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","box2"
"1183","rabbit","bag","2",0.428037043959574,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2120","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1184","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1185","rabbit","bag","2",1,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1186","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1187","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,1,"disallow","box2"
"2121","rabbit","box","2",0.571962956040426,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","box2"
"1188","rabbit","bag","2",0.428037043959574,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1189","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"1190","rabbit","bag","2",0.424981198862117,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"324","rabbit","box","2",0.40987730324675,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2122","rabbit","bag","1",0.165141497891133,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"1191","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"325","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2123","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"48","rabbit","box","2",0.382415223375304,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1192","rabbit","bag","2",0.306783309879661,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"326","rabbit","box","1",0.191589945253788,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1"
"2124","rabbit","bag","1",0.119211521491246,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"1193","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2125","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1194","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2126","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2127","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1195","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"1196","rabbit","bag","2",0.637127141176607,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2128","rabbit","box","2",0.362872858823393,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1197","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2129","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2130","rabbit","box","2",0.510314473685999,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1198","rabbit","bag","2",0.489685526314001,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"1199","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1200","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2131","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1201","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"327","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1202","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2132","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"328","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1203","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2133","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"49","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1204","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"329","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1"
"2134","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2135","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1205","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"1206","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2136","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2137","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1207","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"1208","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1209","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2138","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1210","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1211","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1212","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2139","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1213","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1214","rabbit","bag","2",0.460451012076597,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"330","rabbit","box","2",0.335808448495222,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"2140","rabbit","bag","1",0.203740539428181,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"lastresort","bag1"
"1215","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"331","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"2141","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"lastresort","bag1"
"1216","rabbit","bag","2",0.349977944104343,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"410","rabbit","box","2",0.329889241943279,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"332","rabbit","box","1",0.165274439772233,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"lastresort","box1"
"2142","rabbit","bag","1",0.154858374180146,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"lastresort","bag1"
"1217","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2143","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1218","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2144","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"2145","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1219","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"1220","rabbit","bag","2",0.724796841868238,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2146","rabbit","box","2",0.275203158131762,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1221","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2147","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1222","rabbit","bag","2",0.590057082878637,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2148","rabbit","box","2",0.409942917121363,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1223","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1224","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2149","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1225","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"333","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1226","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2150","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"lastresort","bag1"
"334","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1227","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2151","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"lastresort","bag1"
"411","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1228","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"335","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"lastresort","box1"
"2152","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"lastresort","bag1"
"2153","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1229","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"1230","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2154","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"2155","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1231","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"1232","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1233","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2156","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1234","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1235","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1236","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2157","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1237","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,1,"lastresort","box2"
"336","rabbit","box","2",0.440447483042937,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1238","rabbit","bag","2",0.393792711510797,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2158","rabbit","bag","1",0.165759805446267,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"1239","rabbit","bag","2",0.429309945921076,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"337","rabbit","box","2",0.355605862843149,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"2159","rabbit","bag","1",0.215084191235775,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"412","rabbit","box","2",0.391648153890212,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1240","rabbit","bag","2",0.290046472169166,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"338","rabbit","box","1",0.196215641470246,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box1"
"2160","rabbit","bag","1",0.122089732470376,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"1241","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1242","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1243","rabbit","bag","2",0.511545295039793,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2161","rabbit","box","2",0.488454704960207,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1244","rabbit","bag","2",0.504050800397687,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2162","rabbit","box","2",0.495949199602313,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1245","rabbit","bag","2",0.603882477525178,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2163","rabbit","box","2",0.396117522474822,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"2164","rabbit","box","2",0.6,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1246","rabbit","bag","2",0.4,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1247","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1248","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1249","rabbit","bag","2",0.526533563572051,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2165","rabbit","box","2",0.473466436427949,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"339","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
